,Window Max Daily Deaths-alias,SUM(Confirm + Probable deaths)-alias,SUM(Confirmed Deathsby Death Dt)-alias,SUM(Probable Deathsby Death Dt)-alias,DAY(Epi Dt)-value,DAY(Epi Dt)-alias,County Parameter Cum Curve-alias,AGG(Prelim start date)-alias,AGG(Prelim end date)-alias,Measure Names-alias,Measure Values-value,Measure Values-alias
227,92,80,65,15,2020-12-11 00:00:00,12/11,Wisconsin,11/28/2020,12/12/2020,Probable case death,15,15.00
228,92,62,53,9,2020-12-10 00:00:00,12/10,Wisconsin,11/27/2020,12/11/2020,Probable case death,9,9.00
229,92,73,63,10,2020-12-09 00:00:00,12/09,Wisconsin,11/26/2020,12/10/2020,Probable case death,10,10.00
230,92,60,48,12,2020-12-08 00:00:00,12/08,Wisconsin,11/25/2020,12/9/2020,Probable case death,12,12.00
231,92,67,60,7,2020-12-07 00:00:00,12/07,Wisconsin,11/24/2020,12/8/2020,Probable case death,7,7.00
232,92,53,49,4,2020-12-06 00:00:00,12/06,Wisconsin,11/23/2020,12/7/2020,Probable case death,4,4.00
233,92,75,62,13,2020-12-05 00:00:00,12/05,Wisconsin,11/22/2020,12/6/2020,Probable case death,13,13.00
234,92,63,49,14,2020-12-04 00:00:00,12/04,Wisconsin,11/21/2020,12/5/2020,Probable case death,14,14.00
235,92,82,68,14,2020-12-03 00:00:00,12/03,Wisconsin,11/20/2020,12/4/2020,Probable case death,14,14.00
236,92,77,65,12,2020-12-02 00:00:00,12/02,Wisconsin,11/19/2020,12/3/2020,Probable case death,12,12.00
237,92,85,69,16,2020-12-01 00:00:00,12/01,Wisconsin,11/18/2020,12/2/2020,Probable case death,16,16.00
238,92,68,54,14,2020-11-30 00:00:00,11/30,Wisconsin,11/17/2020,12/1/2020,Probable case death,14,14.00
239,92,65,59,6,2020-11-29 00:00:00,11/29,Wisconsin,11/16/2020,11/30/2020,Probable case death,6,6.00
240,92,64,55,9,2020-11-28 00:00:00,11/28,Wisconsin,11/15/2020,11/29/2020,Probable case death,9,9.00
241,92,66,56,10,2020-11-27 00:00:00,11/27,Wisconsin,11/14/2020,11/28/2020,Probable case death,10,10.00
242,92,69,63,6,2020-11-26 00:00:00,11/26,Wisconsin,11/13/2020,11/27/2020,Probable case death,6,6.00
243,92,66,56,10,2020-11-25 00:00:00,11/25,Wisconsin,11/12/2020,11/26/2020,Probable case death,10,10.00
244,92,81,64,17,2020-11-24 00:00:00,11/24,Wisconsin,11/11/2020,11/25/2020,Probable case death,17,17.00
245,92,69,63,6,2020-11-23 00:00:00,11/23,Wisconsin,11/10/2020,11/24/2020,Probable case death,6,6.00
246,92,69,65,4,2020-11-22 00:00:00,11/22,Wisconsin,11/9/2020,11/23/2020,Probable case death,4,4.00
247,92,65,57,8,2020-11-21 00:00:00,11/21,Wisconsin,11/8/2020,11/22/2020,Probable case death,8,8.00
248,92,73,67,6,2020-11-20 00:00:00,11/20,Wisconsin,11/7/2020,11/21/2020,Probable case death,6,6.00
249,92,87,76,11,2020-11-19 00:00:00,11/19,Wisconsin,11/6/2020,11/20/2020,Probable case death,11,11.00
250,92,87,78,9,2020-11-18 00:00:00,11/18,Wisconsin,11/5/2020,11/19/2020,Probable case death,9,9.00
251,92,92,84,8,2020-11-17 00:00:00,11/17,Wisconsin,11/4/2020,11/18/2020,Probable case death,8,8.00
252,92,82,71,11,2020-11-16 00:00:00,11/16,Wisconsin,11/3/2020,11/17/2020,Probable case death,11,11.00
253,92,74,67,7,2020-11-15 00:00:00,11/15,Wisconsin,11/2/2020,11/16/2020,Probable case death,7,7.00
254,92,75,69,6,2020-11-14 00:00:00,11/14,Wisconsin,11/1/2020,11/15/2020,Probable case death,6,6.00
255,92,71,70,1,2020-11-13 00:00:00,11/13,Wisconsin,10/31/2020,11/14/2020,Probable case death,1,1.00
256,92,85,80,5,2020-11-12 00:00:00,11/12,Wisconsin,10/30/2020,11/13/2020,Probable case death,5,5.00
257,92,73,66,7,2020-11-11 00:00:00,11/11,Wisconsin,10/29/2020,11/12/2020,Probable case death,7,7.00
258,92,71,62,9,2020-11-10 00:00:00,11/10,Wisconsin,10/28/2020,11/11/2020,Probable case death,9,9.00
259,92,82,71,11,2020-11-09 00:00:00,11/09,Wisconsin,10/27/2020,11/10/2020,Probable case death,11,11.00
260,92,68,62,6,2020-11-08 00:00:00,11/08,Wisconsin,10/26/2020,11/9/2020,Probable case death,6,6.00
261,92,65,60,5,2020-11-07 00:00:00,11/07,Wisconsin,10/25/2020,11/8/2020,Probable case death,5,5.00
262,92,74,65,9,2020-11-06 00:00:00,11/06,Wisconsin,10/24/2020,11/7/2020,Probable case death,9,9.00
263,92,72,67,5,2020-11-05 00:00:00,11/05,Wisconsin,10/23/2020,11/6/2020,Probable case death,5,5.00
264,92,59,57,2,2020-11-04 00:00:00,11/04,Wisconsin,10/22/2020,11/5/2020,Probable case death,2,2.00
265,92,64,57,7,2020-11-03 00:00:00,11/03,Wisconsin,10/21/2020,11/4/2020,Probable case death,7,7.00
266,92,57,54,3,2020-11-02 00:00:00,11/02,Wisconsin,10/20/2020,11/3/2020,Probable case death,3,3.00
267,92,39,35,4,2020-11-01 00:00:00,11/01,Wisconsin,10/19/2020,11/2/2020,Probable case death,4,4.00
268,92,57,53,4,2020-10-31 00:00:00,10/31,Wisconsin,10/18/2020,11/1/2020,Probable case death,4,4.00
269,92,50,46,4,2020-10-30 00:00:00,10/30,Wisconsin,10/17/2020,10/31/2020,Probable case death,4,4.00
270,92,56,44,12,2020-10-29 00:00:00,10/29,Wisconsin,10/16/2020,10/30/2020,Probable case death,12,12.00
271,92,48,46,2,2020-10-28 00:00:00,10/28,Wisconsin,10/15/2020,10/29/2020,Probable case death,2,2.00
272,92,55,47,8,2020-10-27 00:00:00,10/27,Wisconsin,10/14/2020,10/28/2020,Probable case death,8,8.00
273,92,36,32,4,2020-10-26 00:00:00,10/26,Wisconsin,10/13/2020,10/27/2020,Probable case death,4,4.00
274,92,43,38,5,2020-10-25 00:00:00,10/25,Wisconsin,10/12/2020,10/26/2020,Probable case death,5,5.00
275,92,47,43,4,2020-10-24 00:00:00,10/24,Wisconsin,10/11/2020,10/25/2020,Probable case death,4,4.00
276,92,48,45,3,2020-10-23 00:00:00,10/23,Wisconsin,10/10/2020,10/24/2020,Probable case death,3,3.00
277,92,38,33,5,2020-10-22 00:00:00,10/22,Wisconsin,10/9/2020,10/23/2020,Probable case death,5,5.00
278,92,33,29,4,2020-10-21 00:00:00,10/21,Wisconsin,10/8/2020,10/22/2020,Probable case death,4,4.00
279,92,37,36,1,2020-10-20 00:00:00,10/20,Wisconsin,10/7/2020,10/21/2020,Probable case death,1,1.00
280,92,41,39,2,2020-10-19 00:00:00,10/19,Wisconsin,10/6/2020,10/20/2020,Probable case death,2,2.00
281,92,40,38,2,2020-10-18 00:00:00,10/18,Wisconsin,10/5/2020,10/19/2020,Probable case death,2,2.00
282,92,31,29,2,2020-10-17 00:00:00,10/17,Wisconsin,10/4/2020,10/18/2020,Probable case death,2,2.00
283,92,40,35,5,2020-10-16 00:00:00,10/16,Wisconsin,10/3/2020,10/17/2020,Probable case death,5,5.00
284,92,30,26,4,2020-10-15 00:00:00,10/15,Wisconsin,10/2/2020,10/16/2020,Probable case death,4,4.00
285,92,25,21,4,2020-10-14 00:00:00,10/14,Wisconsin,10/1/2020,10/15/2020,Probable case death,4,4.00
286,92,25,23,2,2020-10-13 00:00:00,10/13,Wisconsin,9/30/2020,10/14/2020,Probable case death,2,2.00
287,92,21,21,0,2020-10-12 00:00:00,10/12,Wisconsin,9/29/2020,10/13/2020,Probable case death,0,0.00
288,92,31,27,4,2020-10-11 00:00:00,10/11,Wisconsin,9/28/2020,10/12/2020,Probable case death,4,4.00
289,92,23,23,0,2020-10-10 00:00:00,10/10,Wisconsin,9/27/2020,10/11/2020,Probable case death,0,0.00
290,92,25,24,1,2020-10-09 00:00:00,10/09,Wisconsin,9/26/2020,10/10/2020,Probable case death,1,1.00
291,92,17,17,0,2020-10-08 00:00:00,10/08,Wisconsin,9/25/2020,10/9/2020,Probable case death,0,0.00
292,92,25,24,1,2020-10-07 00:00:00,10/07,Wisconsin,9/24/2020,10/8/2020,Probable case death,1,1.00
293,92,15,15,0,2020-10-06 00:00:00,10/06,Wisconsin,9/23/2020,10/7/2020,Probable case death,0,0.00
294,92,13,13,0,2020-10-05 00:00:00,10/05,Wisconsin,9/22/2020,10/6/2020,Probable case death,0,0.00
295,92,9,9,0,2020-10-04 00:00:00,10/04,Wisconsin,9/21/2020,10/5/2020,Probable case death,0,0.00
296,92,9,9,0,2020-10-03 00:00:00,10/03,Wisconsin,9/20/2020,10/4/2020,Probable case death,0,0.00
297,92,18,17,1,2020-10-02 00:00:00,10/02,Wisconsin,9/19/2020,10/3/2020,Probable case death,1,1.00
298,92,13,11,2,2020-10-01 00:00:00,10/01,Wisconsin,9/18/2020,10/2/2020,Probable case death,2,2.00
299,92,13,13,0,2020-09-30 00:00:00,9/30,Wisconsin,9/17/2020,10/1/2020,Probable case death,0,0.00
300,92,11,11,0,2020-09-29 00:00:00,9/29,Wisconsin,9/16/2020,9/30/2020,Probable case death,0,0.00
301,92,10,10,0,2020-09-28 00:00:00,9/28,Wisconsin,9/15/2020,9/29/2020,Probable case death,0,0.00
302,92,11,11,0,2020-09-27 00:00:00,9/27,Wisconsin,9/14/2020,9/28/2020,Probable case death,0,0.00
303,92,8,8,0,2020-09-26 00:00:00,9/26,Wisconsin,9/13/2020,9/27/2020,Probable case death,0,0.00
304,92,7,7,0,2020-09-25 00:00:00,9/25,Wisconsin,9/12/2020,9/26/2020,Probable case death,0,0.00
305,92,11,11,0,2020-09-24 00:00:00,9/24,Wisconsin,9/11/2020,9/25/2020,Probable case death,0,0.00
306,92,13,13,0,2020-09-23 00:00:00,9/23,Wisconsin,9/10/2020,9/24/2020,Probable case death,0,0.00
307,92,2,2,0,2020-09-22 00:00:00,9/22,Wisconsin,9/9/2020,9/23/2020,Probable case death,0,0.00
308,92,5,5,0,2020-09-21 00:00:00,9/21,Wisconsin,9/8/2020,9/22/2020,Probable case death,0,0.00
309,92,11,11,0,2020-09-20 00:00:00,9/20,Wisconsin,9/7/2020,9/21/2020,Probable case death,0,0.00
310,92,4,4,0,2020-09-19 00:00:00,9/19,Wisconsin,9/6/2020,9/20/2020,Probable case death,0,0.00
311,92,4,4,0,2020-09-18 00:00:00,9/18,Wisconsin,9/5/2020,9/19/2020,Probable case death,0,0.00
312,92,6,6,0,2020-09-17 00:00:00,9/17,Wisconsin,9/4/2020,9/18/2020,Probable case death,0,0.00
313,92,2,2,0,2020-09-16 00:00:00,9/16,Wisconsin,9/3/2020,9/17/2020,Probable case death,0,0.00
314,92,7,7,0,2020-09-15 00:00:00,9/15,Wisconsin,9/2/2020,9/16/2020,Probable case death,0,0.00
315,92,4,4,0,2020-09-14 00:00:00,9/14,Wisconsin,9/1/2020,9/15/2020,Probable case death,0,0.00
316,92,7,7,0,2020-09-13 00:00:00,9/13,Wisconsin,8/31/2020,9/14/2020,Probable case death,0,0.00
317,92,6,6,0,2020-09-12 00:00:00,9/12,Wisconsin,8/30/2020,9/13/2020,Probable case death,0,0.00
318,92,11,10,1,2020-09-11 00:00:00,9/11,Wisconsin,8/29/2020,9/12/2020,Probable case death,1,1.00
319,92,1,1,0,2020-09-10 00:00:00,9/10,Wisconsin,8/28/2020,9/11/2020,Probable case death,0,0.00
320,92,5,5,0,2020-09-09 00:00:00,9/09,Wisconsin,8/27/2020,9/10/2020,Probable case death,0,0.00
321,92,5,5,0,2020-09-08 00:00:00,9/08,Wisconsin,8/26/2020,9/9/2020,Probable case death,0,0.00
322,92,7,7,0,2020-09-07 00:00:00,9/07,Wisconsin,8/25/2020,9/8/2020,Probable case death,0,0.00
323,92,6,6,0,2020-09-06 00:00:00,9/06,Wisconsin,8/24/2020,9/7/2020,Probable case death,0,0.00
324,92,2,2,0,2020-09-05 00:00:00,9/05,Wisconsin,8/23/2020,9/6/2020,Probable case death,0,0.00
325,92,9,9,0,2020-09-04 00:00:00,9/04,Wisconsin,8/22/2020,9/5/2020,Probable case death,0,0.00
326,92,5,5,0,2020-09-03 00:00:00,9/03,Wisconsin,8/21/2020,9/4/2020,Probable case death,0,0.00
327,92,7,7,0,2020-09-02 00:00:00,9/02,Wisconsin,8/20/2020,9/3/2020,Probable case death,0,0.00
328,92,8,8,0,2020-09-01 00:00:00,9/01,Wisconsin,8/19/2020,9/2/2020,Probable case death,0,0.00
329,92,3,3,0,2020-08-31 00:00:00,8/31,Wisconsin,8/18/2020,9/1/2020,Probable case death,0,0.00
330,92,5,5,0,2020-08-30 00:00:00,8/30,Wisconsin,8/17/2020,8/31/2020,Probable case death,0,0.00
331,92,9,9,0,2020-08-29 00:00:00,8/29,Wisconsin,8/16/2020,8/30/2020,Probable case death,0,0.00
332,92,6,6,0,2020-08-28 00:00:00,8/28,Wisconsin,8/15/2020,8/29/2020,Probable case death,0,0.00
333,92,3,3,0,2020-08-27 00:00:00,8/27,Wisconsin,8/14/2020,8/28/2020,Probable case death,0,0.00
334,92,11,11,0,2020-08-26 00:00:00,8/26,Wisconsin,8/13/2020,8/27/2020,Probable case death,0,0.00
335,92,7,7,0,2020-08-25 00:00:00,8/25,Wisconsin,8/12/2020,8/26/2020,Probable case death,0,0.00
336,92,7,7,0,2020-08-24 00:00:00,8/24,Wisconsin,8/11/2020,8/25/2020,Probable case death,0,0.00
337,92,4,4,0,2020-08-23 00:00:00,8/23,Wisconsin,8/10/2020,8/24/2020,Probable case death,0,0.00
338,92,6,5,1,2020-08-22 00:00:00,8/22,Wisconsin,8/9/2020,8/23/2020,Probable case death,1,1.00
339,92,6,6,0,2020-08-21 00:00:00,8/21,Wisconsin,8/8/2020,8/22/2020,Probable case death,0,0.00
340,92,7,6,1,2020-08-20 00:00:00,8/20,Wisconsin,8/7/2020,8/21/2020,Probable case death,1,1.00
341,92,5,5,0,2020-08-19 00:00:00,8/19,Wisconsin,8/6/2020,8/20/2020,Probable case death,0,0.00
342,92,4,4,0,2020-08-18 00:00:00,8/18,Wisconsin,8/5/2020,8/19/2020,Probable case death,0,0.00
343,92,4,4,0,2020-08-17 00:00:00,8/17,Wisconsin,8/4/2020,8/18/2020,Probable case death,0,0.00
344,92,5,5,0,2020-08-16 00:00:00,8/16,Wisconsin,8/3/2020,8/17/2020,Probable case death,0,0.00
345,92,6,6,0,2020-08-15 00:00:00,8/15,Wisconsin,8/2/2020,8/16/2020,Probable case death,0,0.00
346,92,11,11,0,2020-08-14 00:00:00,8/14,Wisconsin,8/1/2020,8/15/2020,Probable case death,0,0.00
347,92,5,5,0,2020-08-13 00:00:00,8/13,Wisconsin,7/31/2020,8/14/2020,Probable case death,0,0.00
348,92,9,9,0,2020-08-12 00:00:00,8/12,Wisconsin,7/30/2020,8/13/2020,Probable case death,0,0.00
349,92,6,6,0,2020-08-11 00:00:00,8/11,Wisconsin,7/29/2020,8/12/2020,Probable case death,0,0.00
350,92,5,5,0,2020-08-10 00:00:00,8/10,Wisconsin,7/28/2020,8/11/2020,Probable case death,0,0.00
351,92,6,6,0,2020-08-09 00:00:00,8/09,Wisconsin,7/27/2020,8/10/2020,Probable case death,0,0.00
352,92,13,12,1,2020-08-08 00:00:00,8/08,Wisconsin,7/26/2020,8/9/2020,Probable case death,1,1.00
353,92,6,6,0,2020-08-07 00:00:00,8/07,Wisconsin,7/25/2020,8/8/2020,Probable case death,0,0.00
354,92,6,6,0,2020-08-06 00:00:00,8/06,Wisconsin,7/24/2020,8/7/2020,Probable case death,0,0.00
355,92,8,8,0,2020-08-05 00:00:00,8/05,Wisconsin,7/23/2020,8/6/2020,Probable case death,0,0.00
356,92,7,7,0,2020-08-04 00:00:00,8/04,Wisconsin,7/22/2020,8/5/2020,Probable case death,0,0.00
357,92,12,11,1,2020-08-03 00:00:00,8/03,Wisconsin,7/21/2020,8/4/2020,Probable case death,1,1.00
358,92,9,9,0,2020-08-02 00:00:00,8/02,Wisconsin,7/20/2020,8/3/2020,Probable case death,0,0.00
359,92,3,3,0,2020-08-01 00:00:00,8/01,Wisconsin,7/19/2020,8/2/2020,Probable case death,0,0.00
360,92,6,6,0,2020-07-31 00:00:00,7/31,Wisconsin,7/18/2020,8/1/2020,Probable case death,0,0.00
361,92,12,12,0,2020-07-30 00:00:00,7/30,Wisconsin,7/17/2020,7/31/2020,Probable case death,0,0.00
362,92,5,5,0,2020-07-29 00:00:00,7/29,Wisconsin,7/16/2020,7/30/2020,Probable case death,0,0.00
363,92,8,8,0,2020-07-28 00:00:00,7/28,Wisconsin,7/15/2020,7/29/2020,Probable case death,0,0.00
364,92,5,5,0,2020-07-27 00:00:00,7/27,Wisconsin,7/14/2020,7/28/2020,Probable case death,0,0.00
365,92,7,7,0,2020-07-26 00:00:00,7/26,Wisconsin,7/13/2020,7/27/2020,Probable case death,0,0.00
366,92,6,6,0,2020-07-25 00:00:00,7/25,Wisconsin,7/12/2020,7/26/2020,Probable case death,0,0.00
367,92,7,7,0,2020-07-24 00:00:00,7/24,Wisconsin,7/11/2020,7/25/2020,Probable case death,0,0.00
368,92,8,8,0,2020-07-23 00:00:00,7/23,Wisconsin,7/10/2020,7/24/2020,Probable case death,0,0.00
369,92,10,10,0,2020-07-22 00:00:00,7/22,Wisconsin,7/9/2020,7/23/2020,Probable case death,0,0.00
370,92,7,7,0,2020-07-21 00:00:00,7/21,Wisconsin,7/8/2020,7/22/2020,Probable case death,0,0.00
371,92,10,10,0,2020-07-20 00:00:00,7/20,Wisconsin,7/7/2020,7/21/2020,Probable case death,0,0.00
372,92,8,8,0,2020-07-19 00:00:00,7/19,Wisconsin,7/6/2020,7/20/2020,Probable case death,0,0.00
373,92,3,3,0,2020-07-18 00:00:00,7/18,Wisconsin,7/5/2020,7/19/2020,Probable case death,0,0.00
374,92,6,6,0,2020-07-17 00:00:00,7/17,Wisconsin,7/4/2020,7/18/2020,Probable case death,0,0.00
375,92,4,4,0,2020-07-16 00:00:00,7/16,Wisconsin,7/3/2020,7/17/2020,Probable case death,0,0.00
376,92,7,7,0,2020-07-15 00:00:00,7/15,Wisconsin,7/2/2020,7/16/2020,Probable case death,0,0.00
377,92,2,2,0,2020-07-14 00:00:00,7/14,Wisconsin,7/1/2020,7/15/2020,Probable case death,0,0.00
378,92,7,7,0,2020-07-13 00:00:00,7/13,Wisconsin,6/30/2020,7/14/2020,Probable case death,0,0.00
379,92,2,2,0,2020-07-12 00:00:00,7/12,Wisconsin,6/29/2020,7/13/2020,Probable case death,0,0.00
380,92,2,2,0,2020-07-11 00:00:00,7/11,Wisconsin,6/28/2020,7/12/2020,Probable case death,0,0.00
381,92,3,3,0,2020-07-10 00:00:00,7/10,Wisconsin,6/27/2020,7/11/2020,Probable case death,0,0.00
382,92,3,3,0,2020-07-09 00:00:00,7/09,Wisconsin,6/26/2020,7/10/2020,Probable case death,0,0.00
383,92,4,4,0,2020-07-08 00:00:00,7/08,Wisconsin,6/25/2020,7/9/2020,Probable case death,0,0.00
384,92,2,2,0,2020-07-07 00:00:00,7/07,Wisconsin,6/24/2020,7/8/2020,Probable case death,0,0.00
385,92,3,3,0,2020-07-06 00:00:00,7/06,Wisconsin,6/23/2020,7/7/2020,Probable case death,0,0.00
386,92,2,2,0,2020-07-05 00:00:00,7/05,Wisconsin,6/22/2020,7/6/2020,Probable case death,0,0.00
387,92,2,2,0,2020-07-04 00:00:00,7/04,Wisconsin,6/21/2020,7/5/2020,Probable case death,0,0.00
388,92,2,2,0,2020-07-03 00:00:00,7/03,Wisconsin,6/20/2020,7/4/2020,Probable case death,0,0.00
389,92,4,4,0,2020-07-02 00:00:00,7/02,Wisconsin,6/19/2020,7/3/2020,Probable case death,0,0.00
390,92,4,4,0,2020-07-01 00:00:00,7/01,Wisconsin,6/18/2020,7/2/2020,Probable case death,0,0.00
391,92,0,0,0,2020-06-30 00:00:00,6/30,Wisconsin,6/17/2020,7/1/2020,Probable case death,0,0.00
392,92,2,2,0,2020-06-29 00:00:00,6/29,Wisconsin,6/16/2020,6/30/2020,Probable case death,0,0.00
393,92,6,6,0,2020-06-28 00:00:00,6/28,Wisconsin,6/15/2020,6/29/2020,Probable case death,0,0.00
394,92,7,7,0,2020-06-27 00:00:00,6/27,Wisconsin,6/14/2020,6/28/2020,Probable case death,0,0.00
395,92,3,3,0,2020-06-26 00:00:00,6/26,Wisconsin,6/13/2020,6/27/2020,Probable case death,0,0.00
396,92,4,4,0,2020-06-25 00:00:00,6/25,Wisconsin,6/12/2020,6/26/2020,Probable case death,0,0.00
397,92,6,6,0,2020-06-24 00:00:00,6/24,Wisconsin,6/11/2020,6/25/2020,Probable case death,0,0.00
398,92,3,3,0,2020-06-23 00:00:00,6/23,Wisconsin,6/10/2020,6/24/2020,Probable case death,0,0.00
399,92,4,4,0,2020-06-22 00:00:00,6/22,Wisconsin,6/9/2020,6/23/2020,Probable case death,0,0.00
400,92,8,8,0,2020-06-21 00:00:00,6/21,Wisconsin,6/8/2020,6/22/2020,Probable case death,0,0.00
401,92,3,3,0,2020-06-20 00:00:00,6/20,Wisconsin,6/7/2020,6/21/2020,Probable case death,0,0.00
402,92,2,2,0,2020-06-19 00:00:00,6/19,Wisconsin,6/6/2020,6/20/2020,Probable case death,0,0.00
403,92,4,4,0,2020-06-18 00:00:00,6/18,Wisconsin,6/5/2020,6/19/2020,Probable case death,0,0.00
404,92,9,8,1,2020-06-17 00:00:00,6/17,Wisconsin,6/4/2020,6/18/2020,Probable case death,1,1.00
405,92,6,6,0,2020-06-16 00:00:00,6/16,Wisconsin,6/3/2020,6/17/2020,Probable case death,0,0.00
406,92,8,8,0,2020-06-15 00:00:00,6/15,Wisconsin,6/2/2020,6/16/2020,Probable case death,0,0.00
407,92,6,6,0,2020-06-14 00:00:00,6/14,Wisconsin,6/1/2020,6/15/2020,Probable case death,0,0.00
408,92,5,5,0,2020-06-13 00:00:00,6/13,Wisconsin,5/31/2020,6/14/2020,Probable case death,0,0.00
409,92,8,8,0,2020-06-12 00:00:00,6/12,Wisconsin,5/30/2020,6/13/2020,Probable case death,0,0.00
410,92,5,5,0,2020-06-11 00:00:00,6/11,Wisconsin,5/29/2020,6/12/2020,Probable case death,0,0.00
411,92,12,12,0,2020-06-10 00:00:00,6/10,Wisconsin,5/28/2020,6/11/2020,Probable case death,0,0.00
412,92,5,5,0,2020-06-09 00:00:00,6/09,Wisconsin,5/27/2020,6/10/2020,Probable case death,0,0.00
413,92,4,4,0,2020-06-08 00:00:00,6/08,Wisconsin,5/26/2020,6/9/2020,Probable case death,0,0.00
414,92,5,5,0,2020-06-07 00:00:00,6/07,Wisconsin,5/25/2020,6/8/2020,Probable case death,0,0.00
415,92,3,3,0,2020-06-06 00:00:00,6/06,Wisconsin,5/24/2020,6/7/2020,Probable case death,0,0.00
416,92,14,14,0,2020-06-05 00:00:00,6/05,Wisconsin,5/23/2020,6/6/2020,Probable case death,0,0.00
417,92,6,6,0,2020-06-04 00:00:00,6/04,Wisconsin,5/22/2020,6/5/2020,Probable case death,0,0.00
418,92,6,6,0,2020-06-03 00:00:00,6/03,Wisconsin,5/21/2020,6/4/2020,Probable case death,0,0.00
419,92,5,5,0,2020-06-02 00:00:00,6/02,Wisconsin,5/20/2020,6/3/2020,Probable case death,0,0.00
420,92,6,6,0,2020-06-01 00:00:00,6/01,Wisconsin,5/19/2020,6/2/2020,Probable case death,0,0.00
421,92,5,5,0,2020-05-31 00:00:00,5/31,Wisconsin,5/18/2020,6/1/2020,Probable case death,0,0.00
422,92,11,11,0,2020-05-30 00:00:00,5/30,Wisconsin,5/17/2020,5/31/2020,Probable case death,0,0.00
423,92,13,13,0,2020-05-29 00:00:00,5/29,Wisconsin,5/16/2020,5/30/2020,Probable case death,0,0.00
424,92,16,16,0,2020-05-28 00:00:00,5/28,Wisconsin,5/15/2020,5/29/2020,Probable case death,0,0.00
425,92,12,12,0,2020-05-27 00:00:00,5/27,Wisconsin,5/14/2020,5/28/2020,Probable case death,0,0.00
426,92,16,15,1,2020-05-26 00:00:00,5/26,Wisconsin,5/13/2020,5/27/2020,Probable case death,1,1.00
427,92,15,15,0,2020-05-25 00:00:00,5/25,Wisconsin,5/12/2020,5/26/2020,Probable case death,0,0.00
428,92,8,8,0,2020-05-24 00:00:00,5/24,Wisconsin,5/11/2020,5/25/2020,Probable case death,0,0.00
429,92,13,13,0,2020-05-23 00:00:00,5/23,Wisconsin,5/10/2020,5/24/2020,Probable case death,0,0.00
430,92,10,10,0,2020-05-22 00:00:00,5/22,Wisconsin,5/9/2020,5/23/2020,Probable case death,0,0.00
431,92,10,10,0,2020-05-21 00:00:00,5/21,Wisconsin,5/8/2020,5/22/2020,Probable case death,0,0.00
432,92,12,12,0,2020-05-20 00:00:00,5/20,Wisconsin,5/7/2020,5/21/2020,Probable case death,0,0.00
433,92,8,8,0,2020-05-19 00:00:00,5/19,Wisconsin,5/6/2020,5/20/2020,Probable case death,0,0.00
434,92,7,7,0,2020-05-18 00:00:00,5/18,Wisconsin,5/5/2020,5/19/2020,Probable case death,0,0.00
435,92,6,6,0,2020-05-17 00:00:00,5/17,Wisconsin,5/4/2020,5/18/2020,Probable case death,0,0.00
436,92,5,5,0,2020-05-16 00:00:00,5/16,Wisconsin,5/3/2020,5/17/2020,Probable case death,0,0.00
437,92,5,5,0,2020-05-15 00:00:00,5/15,Wisconsin,5/2/2020,5/16/2020,Probable case death,0,0.00
438,92,10,10,0,2020-05-14 00:00:00,5/14,Wisconsin,5/1/2020,5/15/2020,Probable case death,0,0.00
439,92,6,6,0,2020-05-13 00:00:00,5/13,Wisconsin,4/30/2020,5/14/2020,Probable case death,0,0.00
440,92,10,10,0,2020-05-12 00:00:00,5/12,Wisconsin,4/29/2020,5/13/2020,Probable case death,0,0.00
441,92,5,5,0,2020-05-11 00:00:00,5/11,Wisconsin,4/28/2020,5/12/2020,Probable case death,0,0.00
442,92,13,13,0,2020-05-10 00:00:00,5/10,Wisconsin,4/27/2020,5/11/2020,Probable case death,0,0.00
443,92,6,6,0,2020-05-09 00:00:00,5/09,Wisconsin,4/26/2020,5/10/2020,Probable case death,0,0.00
444,92,14,14,0,2020-05-08 00:00:00,5/08,Wisconsin,4/25/2020,5/9/2020,Probable case death,0,0.00
445,92,8,8,0,2020-05-07 00:00:00,5/07,Wisconsin,4/24/2020,5/8/2020,Probable case death,0,0.00
446,92,4,4,0,2020-05-06 00:00:00,5/06,Wisconsin,4/23/2020,5/7/2020,Probable case death,0,0.00
447,92,8,8,0,2020-05-05 00:00:00,5/05,Wisconsin,4/22/2020,5/6/2020,Probable case death,0,0.00
448,92,7,7,0,2020-05-04 00:00:00,5/04,Wisconsin,4/21/2020,5/5/2020,Probable case death,0,0.00
449,92,11,10,1,2020-05-03 00:00:00,5/03,Wisconsin,4/20/2020,5/4/2020,Probable case death,1,1.00
450,92,7,7,0,2020-05-02 00:00:00,5/02,Wisconsin,4/19/2020,5/3/2020,Probable case death,0,0.00
451,92,10,10,0,2020-05-01 00:00:00,5/01,Wisconsin,4/18/2020,5/2/2020,Probable case death,0,0.00
452,92,5,5,0,2020-04-30 00:00:00,4/30,Wisconsin,4/17/2020,5/1/2020,Probable case death,0,0.00
453,92,13,13,0,2020-04-29 00:00:00,4/29,Wisconsin,4/16/2020,4/30/2020,Probable case death,0,0.00
454,92,18,18,0,2020-04-28 00:00:00,4/28,Wisconsin,4/15/2020,4/29/2020,Probable case death,0,0.00
455,92,10,10,0,2020-04-27 00:00:00,4/27,Wisconsin,4/14/2020,4/28/2020,Probable case death,0,0.00
456,92,10,10,0,2020-04-26 00:00:00,4/26,Wisconsin,4/13/2020,4/27/2020,Probable case death,0,0.00
